word,freq,percentage,match_count,volume_count,df
inasmuch,11,0.20754716981132076,3553200.0,1147205.0,0.0883624496040845
inc,24,0.4528301886792453,1818000.0,449225.0,0.03460115796513688
inc.,4,0.07547169811320754,24576835.0,2328184.0,0.17932631166098112
incl,1,0.018867924528301886,237940.0,62960.0,0.004849438266982065
include,6,0.11320754716981132,56829574.0,3767556.0,0.29019266581000447
included,5,0.09433962264150944,43980728.0,4249847.0,0.3273407031546844
includes,2,0.03773584905660377,27368620.0,3961898.0,0.3051616863259166
including,6,0.11320754716981132,76900299.0,4620164.0,0.355864042270218
increased,1,0.018867924528301886,61248200.0,4227084.0,0.3255874032297906
increasing,1,0.018867924528301886,34765322.0,4038583.0,0.3110682805683486
indeed,22,0.41509433962264153,73630625.0,6163296.0,0.4747224185695282
index,4,0.07547169811320754,28847177.0,5198008.0,0.4003719648551288
indicate,10,0.18867924528301888,26132840.0,3290443.0,0.25344345933169105
indicated,10,0.18867924528301888,27287063.0,3240451.0,0.24959286978526524
indicates,9,0.16981132075471697,19080033.0,2734711.0,0.21063869397294774
indicating,1,0.018867924528301886,8782435.0,2281021.0,0.17569362333528743
indoors,2,0.03773584905660377,1118397.0,536768.0,0.04134408004592486
influence,1,0.018867924528301886,69816303.0,4726068.0,0.3640212041226079
info,2,0.03773584905660377,1101253.0,277221.0,0.021352702125334102
information,4,0.07547169811320754,142561434.0,6058933.0,0.46668395087802483
inner,8,0.1509433962264151,22333765.0,3241431.0,0.2496683534177564
inside,9,0.16981132075471697,35881271.0,4546259.0,0.3501715750668935
insofar,9,0.16981132075471697,2956718.0,928241.0,0.07149694133388976
insomuch,2,0.03773584905660377,441278.0,169891.0,0.0130857038852581
inspite,1,0.018867924528301886,188144.0,82522.0,0.006356184000443043
instantly,1,0.018867924528301886,5952388.0,1795101.0,0.13826606547804593
instead,19,0.3584905660377358,59242595.0,7013279.0,0.5401916067284261
interest,6,0.11320754716981132,110893308.0,5184243.0,0.3993117279150874
interested,3,0.05660377358490566,25933492.0,3609151.0,0.27799166090718846
interesting,3,0.05660377358490566,34827798.0,4012113.0,0.3090294522499399
interests,3,0.05660377358490566,43202970.0,3307625.0,0.2547668876719592
intermediate,1,0.018867924528301886,10539604.0,2063903.0,0.15897030158098927
international,1,0.018867924528301886,81796315.0,4739806.0,0.36507936141155006
into,47,0.8867924528301887,572112004.0,6024774.0,0.46405288414101975
introduce,1,0.018867924528301886,9749495.0,2712224.0,0.20890665270373515
introduction,1,0.018867924528301886,37676373.0,6642548.0,0.5116363796293707
introductory,1,0.018867924528301886,3504818.0,1511171.0,0.11639660856660664
invention,3,0.05660377358490566,7682506.0,1838566.0,0.14161391862725775
investigate,1,0.018867924528301886,6404450.0,2057365.0,0.15846671791851263
investigating,1,0.018867924528301886,3084210.0,1380241.0,0.10631184121756024
investigation,1,0.018867924528301886,19918476.0,3251815.0,0.25046817182570336
involve,1,0.018867924528301886,13674067.0,2494609.0,0.1921450499643879
involving,1,0.018867924528301886,15429427.0,2613319.0,0.20128858263073862
inward,13,0.24528301886792453,4391446.0,1336540.0,0.10294581037725872
inwarder,1,0.018867924528301886,0.0,0.0,0.0
inwardest,1,0.018867924528301886,692.0,579.0,4.4596962461604445e-05
inwards,3,0.05660377358490566,751407.0,307660.0,0.023697239155331992
is,48,0.9056603773584906,4192081707.0,9917300.0,0.7638712535759408
isn,3,0.05660377358490566,107562.0,64594.0,0.00497529567054383
isn't,15,0.2830188679245283,18410.0,15709.0,0.0012099718191871229
isnt,4,0.07547169811320754,168.0,156.0,1.2015761906753528e-05
issue,1,0.018867924528301886,51709853.0,3868164.0,0.29794190795048303
it,46,0.8679245283018868,2870028984.0,10299062.0,0.7932761336852103
it'd,5,0.09433962264150944,572.0,536.0,4.128492552576853e-05
it'll,8,0.1509433962264151,3231.0,2845.0,0.00021913360656867812
it's,12,0.22641509433962265,30796.0,25461.0,0.0019611109865887923
itd,3,0.05660377358490566,40152.0,11631.0,0.0008958674790862198
items,1,0.018867924528301886,25422123.0,2698604.0,0.20785758426033782
its,45,0.8490566037735849,684717118.0,8481950.0,0.6533146904165903
itse,1,0.018867924528301886,9513.0,5843.0,0.00045005190269974913
itself,33,0.6226415094339622,111676430.0,4336927.0,0.334047963070326
iv,1,0.018867924528301886,35208786.0,3855230.0,0.2969456780498295
ive,1,0.018867924528301886,359573.0,206550.0,0.01590933090923039
ix,1,0.018867924528301886,9769089.0,2460442.0,0.18951336703446453
j,16,0.3018867924528302,50916159.0,4643767.0,0.3576820424515328
jan,2,0.03773584905660377,5158751.0,1012435.0,0.07798190965425647
january,1,0.018867924528301886,38574440.0,2887203.0,0.2223842552850289
job,2,0.03773584905660377,50086343.0,3650532.0,0.28117899580118444
jour,1,0.018867924528301886,2520015.0,393425.0,0.03030321236002889
journal,2,0.03773584905660377,53745761.0,3905651.0,0.3008293109414989
jpg,1,0.018867924528301886,45858.0,17596.0,0.0013553163237899684
jul,2,0.03773584905660377,914404.0,236010.0,0.018178461330851926
july,1,0.018867924528301886,45875363.0,3022402.0,0.2327978385801005
jun,2,0.03773584905660377,1324773.0,315851.0,0.02432814367955134
june,1,0.018867924528301886,49684447.0,3158413.0,0.24327396545637905
just,28,0.5283018867924528,227081780.0,7727039.0,0.5951683388987108
k,16,0.3018867924528302,30218670.0,3197724.0,0.24630186043276614
keep,19,0.3584905660377358,73702597.0,5560508.0,0.4282932064653734
keeps,10,0.18867924528301888,7684304.0,2538640.0,0.1955364987625691
kept,9,0.16981132075471697,51065932.0,4087449.0,0.3148321409615244
keys,2,0.03773584905660377,6193078.0,1604590.0,0.12359212434588233
kg,7,0.1320754716981132,7555312.0,536717.0,0.04134015181607073
kind,6,0.11320754716981132,92266830.0,4644779.0,0.3577599908556971
kinds,1,0.018867924528301886,27246021.0,3506406.0,0.2700778182334103
kingdom,1,0.018867924528301886,27225939.0,3167490.0,0.24397311334629956
km,6,0.11320754716981132,8558572.0,704446.0,0.05425932956515959
knew,3,0.05660377358490566,72821577.0,3384870.0,0.2607166154186719
know,14,0.2641509433962264,202770927.0,5282642.0,0.4068908237860017
known,10,0.18867924528301888,121371758.0,4868869.0,0.3750203247382894
knows,10,0.18867924528301888,25364946.0,3296440.0,0.253905372948068
l,15,0.2830188679245283,58534498.0,4998999.0,0.38504347279550627
la,3,0.05660377358490566,91041087.0,4773259.0,0.3676560491235156
lack,1,0.018867924528301886,37431007.0,4288514.0,0.3303189946011487
large,4,0.07547169811320754,171198120.0,6188543.0,0.4766670463955526
largely,4,0.07547169811320754,27165010.0,3222346.0,0.24819834818704875
larger,1,0.018867924528301886,44918712.0,4266747.0,0.32864241069458267
last,25,0.4716981132075472,155097822.0,6755967.0,0.520372377704384
late,2,0.03773584905660377,66080094.0,5322246.0,0.4099412868280214
lately,9,0.16981132075471697,6000541.0,1700843.0,0.13100592646646406
later,17,0.32075471698113206,134710601.0,6972458.0,0.5370474053387109
latest,4,0.07547169811320754,8417944.0,2557805.0,0.19701266592245967
latter,20,0.37735849056603776,58077192.0,3629280.0,0.27954207931373365
latterer,1,0.018867924528301886,0.0,0.0,0.0
latterest,1,0.018867924528301886,0.0,0.0,0.0
latterly,20,0.37735849056603776,477335.0,295098.0,0.022729662225379185
latters,1,0.018867924528301886,34228.0,29036.0,0.002236472196951894
layabout,1,0.018867924528301886,8837.0,7500.0,0.000577680860901612
layabouts,1,0.018867924528301886,10999.0,9267.0,0.0007137824717300317
lb,1,0.018867924528301886,3098826.0,565914.0,0.04358902489550331
ld,1,0.018867924528301886,1149047.0,266420.0,0.020520764661520995
le,2,0.03773584905660377,37521453.0,2991766.0,0.23043812779948958
least,26,0.49056603773584906,109683544.0,4595170.0,0.35393890154523466
leav,1,0.018867924528301886,28800.0,25067.0,0.0019307634853627609
leave,1,0.018867924528301886,55721387.0,4913094.0,0.3784267162147392
lecture,1,0.018867924528301886,8064200.0,2033128.0,0.156599884448423
lecture notes,1,0.018867924528301886,0.0,0.0,0.0
led,1,0.018867924528301886,51836508.0,4178749.0,0.32186444264156666
left,3,0.05660377358490566,153401738.0,5644301.0,0.43474728811571056
less,25,0.4716981132075472,168693736.0,5903498.0,0.4547117075961259
lest,14,0.2641509433962264,5697584.0,1776452.0,0.13682964276138537
let,20,0.37735849056603776,115764544.0,7256206.0,0.5589028438612589
let's,11,0.20754716981132076,18135.0,15534.0,0.0011964925990994187
lets,7,0.1320754716981132,3004900.0,1176042.0,0.0905835940021938
letter,1,0.018867924528301886,68873417.0,4558265.0,0.35109632658902484
library,1,0.018867924528301886,41862162.0,6229520.0,0.47982326354717464
life,2,0.03773584905660377,303632580.0,7894850.0,0.6080938326252121
like,28,0.5283018867924528,354924476.0,7874130.0,0.606497892966828
liked,9,0.16981132075471697,12103422.0,2050652.0,0.15794965503594832
likely,15,0.2830188679245283,60379402.0,3898284.0,0.30026187428786394
likewise,3,0.05660377358490566,14000447.0,3008111.0,0.23169708695568117
line,3,0.05660377358490566,118746696.0,5550812.0,0.4275463806483998
links,1,0.018867924528301886,9919283.0,2049772.0,0.15788187381493585
list,1,0.018867924528301886,48118522.0,5320149.0,0.4097797672593133
listen,1,0.018867924528301886,14866734.0,3304230.0,0.25450539080225776
littl,1,0.018867924528301886,11944.0,8739.0,0.0006731137391225582
little,17,0.32075471698113206,221427582.0,7168125.0,0.5521184828067156
live,2,0.03773584905660377,58617736.0,4597874.0,0.3541471747516184
living,1,0.018867924528301886,70799673.0,5319795.0,0.40975250072267877
lj,1,0.018867924528301886,844108.0,245567.0,0.01891458079587015
ll,4,0.07547169811320754,10091346.0,2036815.0,0.15688387235964224
llc,1,0.018867924528301886,880102.0,170477.0,0.013130840016523213
llp,1,0.018867924528301886,164759.0,28484.0,0.0021939548855895354
llp.,1,0.018867924528301886,119.0,92.0,7.086218560393107e-06
lo,1,0.018867924528301886,6610851.0,1674385.0,0.12896802243743274
lol,2,0.03773584905660377,109892.0,48411.0,0.0037288144209477246
long,6,0.11320754716981132,238665543.0,7372854.0,0.5678875528029191
longer,4,0.07547169811320754,62056786.0,4432048.0,0.341374573892969
longest,2,0.03773584905660377,3204367.0,1516691.0,0.11682178168023023
look,14,0.2641509433962264,98547929.0,6207861.0,0.47815499824500557
looked,1,0.018867924528301886,68741279.0,3606505.0,0.2777878550994624
looking,10,0.18867924528301888,52171616.0,5478364.0,0.4219661375803198
looks,11,0.20754716981132076,20576882.0,3590143.0,0.27652758653331944
lost,1,0.018867924528301886,60364676.0,5036715.0,0.38794851430880833
lot,4,0.07547169811320754,36447424.0,3607435.0,0.2778594875262142
lots,1,0.018867924528301886,7642900.0,2040990.0,0.15720544803887745
lotted,1,0.018867924528301886,7779.0,6464.0,0.0004978838779824026
lotting,1,0.018867924528301886,6605.0,5001.0,0.00038519759804919485
love,1,0.018867924528301886,105069143.0,5078745.0,0.39118583785330097
low,3,0.05660377358490566,89462256.0,5659709.0,0.43593407567634684
lower,4,0.07547169811320754,72608163.0,5255769.0,0.4048209547493339
lt,1,0.018867924528301886,6041235.0,519328.0,0.04000077948404164
ltd,20,0.37735849056603776,5114860.0,887143.0,0.06833140426437849
ltd.,1,0.018867924528301886,7588856.0,1161925.0,0.0894962445737474
lunch,1,0.018867924528301886,8475781.0,1622385.0,0.1249627684685149
m,18,0.33962264150943394,69233663.0,5729062.0,0.4412759291091614
ma,1,0.018867924528301886,13486091.0,2500729.0,0.19261643754688362
made,20,0.37735849056603776,368828362.0,5643389.0,0.43467704212302494
main,2,0.03773584905660377,67882751.0,5297339.0,0.40802284720102455
mainly,10,0.18867924528301888,21510724.0,2925947.0,0.22536847758833184
maintains,1,0.018867924528301886,4911163.0,1652059.0,0.12724838205070083
major,2,0.03773584905660377,84420883.0,5244517.0,0.40395427940975187
make,18,0.33962264150943394,251401534.0,6371636.0,0.4907696226442271
makes,8,0.1509433962264151,62618497.0,4636687.0,0.35713671171884165
making,6,0.11320754716981132,102120142.0,6226163.0,0.4795646935938351
man,4,0.07547169811320754,304508612.0,7027563.0,0.541291819184042
mani,1,0.018867924528301886,468783.0,153895.0,0.011853626145127142
manual,1,0.018867924528301886,11526594.0,2525140.0,0.19449667321294617
many,30,0.5660377358490566,366336877.0,8512480.0,0.6556662366410339
mar,2,0.03773584905660377,3684971.0,1182812.0,0.09110504725930099
mauger,1,0.018867924528301886,27467.0,8742.0,0.0006733448114669189
maugre,1,0.018867924528301886,20912.0,16095.0,0.0012397031274948593
may,30,0.5660377358490566,659022046.0,8520727.0,0.6563014545156812
mayb,1,0.018867924528301886,1733.0,845.0,6.508537699491495e-05
maybe,13,0.24528301886792453,21594077.0,2910724.0,0.22419593948893113
mayest,1,0.018867924528301886,265173.0,107336.0,0.008267460384764723
mayn't,4,0.07547169811320754,59385.0,40634.0,0.0031297978802501468
me,39,0.7358490566037735,409783516.0,5691727.0,0.4384002337835932
mean,12,0.22641509433962265,73006552.0,4732665.0,0.364529332207857
meaning,1,0.018867924528301886,50882096.0,4332667.0,0.3337198403413339
means,5,0.09433962264150944,130967511.0,5169548.0,0.3981798585482942
meantime,7,0.1320754716981132,5492502.0,1821252.0,0.14028032310383767
meanwhile,22,0.41509433962264153,11247814.0,2863451.0,0.2205547785106109
meanwhiles,1,0.018867924528301886,780.0,663.0,5.106698810370249e-05
meet,2,0.03773584905660377,45340584.0,4389391.0,0.338088956228505
meets,1,0.018867924528301886,5722819.0,2172954.0,0.1673698583226135
member,2,0.03773584905660377,51438777.0,4223627.0,0.32532113086497233
members,2,0.03773584905660377,95471036.0,4972446.0,0.3829982514755702
men,2,0.03773584905660377,227046739.0,6241297.0,0.4807303765470197
merely,9,0.16981132075471697,41521646.0,3664165.0,0.282229065558074
met,2,0.03773584905660377,45332168.0,4056046.0,0.3124133526848719
method,1,0.018867924528301886,79526499.0,4777058.0,0.367948663735591
mg,4,0.07547169811320754,13990176.0,589606.0,0.04541388022303411
mid,1,0.018867924528301886,18149927.0,3159596.0,0.24336508498417192
midst,2,0.03773584905660377,9011030.0,2115669.0,0.16295753190704698
midsts,1,0.018867924528301886,1408.0,1294.0,9.966920453422477e-05
might,31,0.5849056603773585,204780135.0,4956120.0,0.3817407557775596
might've,1,0.018867924528301886,100.0,89.0,6.8551462160324614e-06
mightn,1,0.018867924528301886,328.0,263.0,2.0257342188949857e-05
mightn't,6,0.11320754716981132,117.0,117.0,9.011821430065146e-06
mights,1,0.018867924528301886,13798.0,10368.0,0.0007985860221103884
mill,6,0.11320754716981132,12630929.0,2182880.0,0.1681343996859881
million,5,0.09433962264150944,43806586.0,2961359.0,0.22809605554116488
mind,1,0.018867924528301886,110068533.0,5174151.0,0.3985344005486582
mine,10,0.18867924528301888,22581220.0,3416426.0,0.2631471883848867
minus,4,0.07547169811320754,3259698.0,1069290.0,0.08236111570046462
miss,6,0.11320754716981132,32125778.0,3511966.0,0.2705060723116254
missed,1,0.018867924528301886,6951576.0,2129033.0,0.16398688217705887
misses,1,0.018867924528301886,1241734.0,732164.0,0.056394283978822374
missing,1,0.018867924528301886,10320577.0,2790842.0,0.2149621345600502
ml,4,0.07547169811320754,14600135.0,1046823.0,0.08063061491354775
mm,2,0.03773584905660377,22415935.0,1667020.0,0.12840073983202735
mo,1,0.018867924528301886,4261303.0,1207591.0,0.09301362779960513
mode,1,0.018867924528301886,24683122.0,2900743.0,0.22342716179924327
modern,1,0.018867924528301886,67460587.0,5751203.0,0.4429813200346578
mom,2,0.03773584905660377,6017554.0,807728.0,0.062214534188578294
moment,1,0.018867924528301886,67419334.0,3868230.0,0.297946991542059
mon,2,0.03773584905660377,2941756.0,777403.0,0.05987877790766611
monday,2,0.03773584905660377,6740707.0,1403723.0,0.10812052148098579
money,1,0.018867924528301886,91364563.0,4822232.0,0.3714281510969736
monograph,1,0.018867924528301886,2065962.0,803251.0,0.06186969722667743
month,2,0.03773584905660377,34600065.0,3691035.0,0.2842987035223975
more,39,0.7358490566037735,773623990.0,8527385.0,0.6568142810719323
moreover,20,0.37735849056603776,28790378.0,3947330.0,0.3040395990217013
morn,1,0.018867924528301886,735638.0,345695.0,0.026626851361251033
morning,1,0.018867924528301886,54823433.0,3966070.0,0.3054830309328075
most,39,0.7358490566037735,430481826.0,8528685.0,0.6569144124211552
mostly,21,0.39622641509433965,16214386.0,3255822.0,0.2507768074536544
move,8,0.1509433962264151,46981083.0,4400044.0,0.3389094941233296
moved,1,0.018867924528301886,39154551.0,3753642.0,0.2891209522768598
movi,1,0.018867924528301886,9731.0,5111.0,0.0003936702506757518
movie,1,0.018867924528301886,7801508.0,1123094.0,0.08650532117245799
mr,11,0.20754716981132076,19922026.0,1351544.0,0.1041014801955211
mr.,1,0.018867924528301886,126677831.0,2672785.0,0.2058688986406553
mrs,9,0.16981132075471697,8058481.0,702512.0,0.05411036492716176
ms,4,0.07547169811320754,10838887.0,1350513.0,0.10402206833317582
ms.,1,0.018867924528301886,3277451.0,497508.0,0.03832011329939189
much,30,0.5660377358490566,300630798.0,7389303.0,0.5691545224670485
mucher,1,0.018867924528301886,1256.0,694.0,5.345473566209582e-05
muchest,1,0.018867924528301886,59.0,56.0,4.313350428065369e-06
mug,3,0.05660377358490566,828110.0,337547.0,0.02599925887396752
music,1,0.018867924528301886,51314496.0,3678174.0,0.2833080963821234
must,32,0.6037735849056604,331496692.0,5587312.0,0.43035776083812094
must've,1,0.018867924528301886,179364.0,70430.0,0.0054248084044400706
musth,1,0.018867924528301886,10725.0,2135.0,0.0001644464850699922
musths,1,0.018867924528301886,0.0,0.0,0.0
mustn,1,0.018867924528301886,3777.0,2841.0,0.0002188255101095306
mustn't,9,0.16981132075471697,1174.0,1074.0,8.272389928111083e-05
mustnt,1,0.018867924528301886,4531.0,1210.0,9.319917889212673e-05
musts,1,0.018867924528301886,55994.0,30065.0,0.002315730011067595
my,41,0.7735849056603774,541136893.0,7755110.0,0.5973304828248933
myse,1,0.018867924528301886,2883.0,2396.0,0.0001845497790293683
myself,34,0.6415094339622641,45240779.0,2971016.0,0.2288398774176618
mz,1,0.018867924528301886,192933.0,45524.0,0.0035064458015579975
n,16,0.3018867924528302,62673456.0,4967273.0,0.3825998057297777
n't,1,0.018867924528301886,1487434.0,71030.0,0.005471022873312199
na,3,0.05660377358490566,6897995.0,1044275.0,0.08043435746907078
name,15,0.2830188679245283,126495954.0,5700505.0,0.43907635146319246
namely,19,0.3584905660377358,15764731.0,2304691.0,0.1775167841322929
natheless,1,0.018867924528301886,7997.0,4957.0,0.00038180853699857205
nathless,1,0.018867924528301886,6830.0,4752.0,0.0003660185934672613
nay,3,0.05660377358490566,4600359.0,1213919.0,0.09350103639797651
nbsp,2,0.03773584905660377,947.0,276.0,2.125865568117932e-05
nd,9,0.16981132075471697,2447551.0,755175.0,0.058166685884183306
near,16,0.3018867924528302,77477340.0,5488878.0,0.42277596912318904
nearly,12,0.22641509433962265,48611631.0,5039142.0,0.38813545183539605
neath,1,0.018867924528301886,235564.0,119176.0,0.0091794259038414
neaths,1,0.018867924528301886,0.0,0.0,0.0
necessarier,1,0.018867924528301886,0.0,0.0,0.0
necessariest,1,0.018867924528301886,193.0,185.0,1.4249461235573095e-05
necessarily,3,0.05660377358490566,22663900.0,3223002.0,0.24824887600634896
necessary,13,0.24528301886792453,104009401.0,4499246.0,0.34655044035841787
need,17,0.32075471698113206,136739469.0,5273507.0,0.40618720849742357
needed,3,0.05660377358490566,52675996.0,4086199.0,0.3147358608180408
needing,3,0.05660377358490566,1890948.0,1092288.0,0.08413251629233331
needn,1,0.018867924528301886,3282.0,2571.0,0.00019802899911707257
needn't,5,0.09433962264150944,375.0,366.0,2.819082601199866e-05
needs,12,0.22641509433962265,58432607.0,4295022.0,0.33082026754018173
neither,24,0.4528301886792453,46456760.0,6416771.0,0.494246106065133
net,2,0.03773584905660377,26847979.0,2894752.0,0.22296571032755505
nethe,1,0.018867924528301886,5456.0,2378.0,0.00018316334496320443
nethermost,1,0.018867924528301886,20754.0,16900.0,0.0013017075398982988
never,28,0.5283018867924528,183704426.0,6425177.0,0.4948935707740315
neverf,2,0.03773584905660377,280.0,242.0,1.8639835778425345e-05
neverless,2,0.03773584905660377,1085.0,952.0,7.332695727711128e-05
nevertheless,21,0.39622641509433965,27835789.0,4903270.0,0.3776700313110729
new,18,0.33962264150943394,536629127.0,10266192.0,0.7907443510321654
newer,2,0.03773584905660377,2865247.0,1226531.0,0.09447246453366867
newest,2,0.03773584905660377,1111304.0,679423.0,0.05233195514084745
news,2,0.03773584905660377,37543315.0,4259817.0,0.3281086335791096
next,26,0.49056603773584906,109711889.0,6884535.0,0.5302752140943039
next.,1,0.018867924528301886,185.0,163.0,1.25549307102617e-05
nice,1,0.018867924528301886,13331823.0,2526010.0,0.19456368419281078
nigh,2,0.03773584905660377,1657631.0,695105.0,0.05353984730893533
nigher,2,0.03773584905660377,30334.0,18860.0,0.0014526748048805868
nighest,2,0.03773584905660377,10935.0,8527.0,0.0006567846267877393
night,2,0.03773584905660377,88906863.0,4779961.0,0.3681722647408173
nine,18,0.33962264150943394,26128421.0,4720439.0,0.36358763538047256
nineteen,1,0.018867924528301886,3947740.0,1693934.0,0.13047376685740147
ninety,6,0.11320754716981132,5009711.0,1888751.0,0.1454793738278374
ninth,1,0.018867924528301886,5555870.0,1739360.0,0.13397266429571036
nisi,1,0.018867924528301886,663826.0,168364.0,0.012968088061978533
no,43,0.8113207547169812,700307542.0,9760246.0,0.7517743082522019
no-one,4,0.07547169811320754,0.0,0.0,0.0
nobodies,1,0.018867924528301886,52425.0,41790.0,0.0032188377569437815
nobody,22,0.41509433962264153,11782909.0,2960860.0,0.22805762050788622
noes,1,0.018867924528301886,136839.0,49891.0,0.0038428101108323094
non,10,0.18867924528301888,73227743.0,5336306.0,0.41102424588192493
none,21,0.39622641509433965,40075471.0,6236523.0,0.48036266342302714
nonetheless,7,0.1320754716981132,6147807.0,1723418.0,0.1327447458577779
noone,21,0.39622641509433965,101953.0,44168.0,0.0034020011019069863
nope,2,0.03773584905660377,358313.0,164559.0,0.012675011305214447
nor,35,0.660377358490566,86714592.0,6448451.0,0.4966862300215814
normally,10,0.18867924528301888,16091399.0,3023939.0,0.23291622464452794
nos,4,0.07547169811320754,3105193.0,619151.0,0.04768955769441252
not,45,0.8490566037735849,2261359962.0,9563200.0,0.736597014529906
note,1,0.018867924528301886,72585815.0,6606005.0,0.5088216874027137
noted,3,0.05660377358490566,36785085.0,3455830.0,0.266182246603949
notes,1,0.018867924528301886,39732331.0,5269951.0,0.40591331074524145
noth,1,0.018867924528301886,158781.0,80267.0,0.006182494621598624
nothing,25,0.4716981132075472,112355000.0,6590193.0,0.5076037820997036
nothings,1,0.018867924528301886,228351.0,132328.0,0.010192447061518468
notion,1,0.018867924528301886,18786426.0,2385177.0,0.18371614703502986
notional,1,0.018867924528301886,355142.0,127252.0,0.009801472654860257
notions,1,0.018867924528301886,7060684.0,1708011.0,0.13155803532125643
notwithstanding,6,0.11320754716981132,8641131.0,2157655.0,0.166191466390489
nought,1,0.018867924528301886,676402.0,322767.0,0.02486084245741741
nov,2,0.03773584905660377,1891386.0,418796.0,0.03225739117628686
novel,7,0.1320754716981132,21828222.0,2489451.0,0.19174775958031717
november,1,0.018867924528301886,34254172.0,2779389.0,0.21407997737339604
now,33,0.6226415094339622,339668198.0,8460573.0,0.6516681459147912
nowadays,2,0.03773584905660377,2959774.0,1330786.0,0.10250261362077501
nowhere,21,0.39622641509433965,6147904.0,2634800.0,0.2029431376404756
nowheres,1,0.018867924528301886,14477.0,10439.0,0.000804054734260257
nt,1,0.018867924528301886,2840635.0,583138.0,0.04491568824859256
num,1,0.018867924528301886,1009887.0,312118.0,0.02404061265905191
number,5,0.09433962264150944,210832441.0,6581539.0,0.5069372154103379
numbers,2,0.03773584905660377,43188828.0,4454783.0,0.3431257171426487
o,17,0.32075471698113206,63764667.0,5576456.0,0.4295215870479946
o'er,1,0.018867924528301886,1806167.0,450983.0,0.03473656635893222
obtain,5,0.09433962264150944,29574854.0,3300352.0,0.25420669128511425
obtained,4,0.07547169811320754,52801518.0,3335553.0,0.25691801714972723
obviously,10,0.18867924528301888,19828226.0,4326874.0,0.3332736396443735
oct,2,0.03773584905660377,1923137.0,408942.0,0.03149839554917693
october,1,0.018867924528301886,37994369.0,2885069.0,0.22221988582407368
of,50,0.9433962264150944,15482969531.0,12441289.0,0.9582792720327673
off,41,0.7735849056603774,151267266.0,5463173.0,0.42079606425259225
offest,1,0.018867924528301886,801.0,749.0,5.769106197537431e-05
offs,1,0.018867924528301886,1053404.0,417057.0,0.032123446240672475
often,29,0.5471698113207547,162692895.0,6321875.0,0.4869368256683171
oftener,1,0.018867924528301886,673072.0,379179.0,0.029205926820774976
oftenest,1,0.018867924528301886,104714.0,69674.0,0.005366578173661188
oh,12,0.22641509433962265,32013827.0,3405761.0,0.2623257262006846
ok,12,0.22641509433962265,4923360.0,846462.0,0.06519798625073336
okay,10,0.18867924528301888,7286937.0,951344.0,0.07327642945781108
okcupid,1,0.018867924528301886,0.0,0.0,0.0
old,14,0.2641509433962264,191925436.0,7330217.0,0.5646034756207509
older,2,0.03773584905660377,29395160.0,3777619.0,0.29096775947710485
oldest,2,0.03773584905660377,6359465.0,1998500.0,0.15393269340158286
omitted,3,0.05660377358490566,6138593.0,1773586.0,0.13660889164840617
on,51,0.9622641509433962,2297245630.0,10909595.0,0.8403018975583895
once,31,0.5849056603773585,133667244.0,7698811.0,0.5929941021865066
one,29,0.5471698113207547,1074487479.0,9919127.0,0.7640119766336564
one's,3,0.05660377358490566,17628.0,11995.0,0.0009239042568686447
ones,9,0.16981132075471697,34401577.0,3949592.0,0.3042138275693492
oneself,2,0.03773584905660377,4451543.0,1184138.0,0.09120718123550839
onest,1,0.018867924528301886,4022.0,3356.0,0.00025849292922477463
onli,3,0.05660377358490566,5485.0,2686.0,0.00020688677231756394
online,1,0.018867924528301886,7500512.0,741984.0,0.05715066078602955
only,37,0.6981132075471698,567615117.0,8500644.0,0.6547545792184163
ons,1,0.018867924528301886,570355.0,330863.0,0.025484429690732006
onto,25,0.4716981132075472,16562661.0,2170572.0,0.16718638688119114
open,4,0.07547169811320754,92131567.0,5975750.0,0.4602768539377077
opened,2,0.03773584905660377,32082491.0,3471493.0,0.26738867531385596
opening,2,0.03773584905660377,26147810.0,4077999.0,0.31410426307678835
opens,2,0.03773584905660377,6383390.0,1990604.0,0.15332451099122565
opposite,3,0.05660377358490566,27078621.0,3840757.0,0.29583090803651896
or,49,0.9245283018867925,1833848095.0,8894749.0,0.6851101679765003
ord,3,0.05660377358490566,811277.0,228274.0,0.017582602778860607
order,3,0.05660377358490566,180322171.0,6347111.0,0.4888806062290788
ordered,2,0.03773584905660377,23419422.0,2981673.0,0.22966072340894558
ordering,2,0.03773584905660377,4890994.0,1658704.0,0.12776020729345963
orders,2,0.03773584905660377,27908901.0,3563806.0,0.27449900242217734
orer,1,0.018867924528301886,23167.0,17427.0,0.0013422992483909854
orest,1,0.018867924528301886,29464.0,14002.0,0.0010784916552459161
org,2,0.03773584905660377,743237.0,185497.0,0.014287742220622174
organisation,1,0.018867924528301886,9961384.0,1102433.0,0.08491392593684624
original,1,0.018867924528301886,57035311.0,4853518.0,0.37383792755219597
other,40,0.7547169811320755,691591710.0,8976094.0,0.6913756945938392
others,22,0.41509433962264153,140080175.0,6956767.0,0.5358388199535898
otherwise,21,0.39622641509433965,36594890.0,5401862.0,0.41607363875089376
otherwiser,1,0.018867924528301886,64.0,64.0,4.929543346360422e-06
otherwisest,1,0.018867924528301886,0.0,0.0,0.0
ought,20,0.37735849056603776,28665122.0,2826116.0,0.21767908318504264
oughtn't,5,0.09433962264150944,122666.0,72082.0,0.0055520522420679985
oughts,1,0.018867924528301886,34061.0,17928.0,0.0013808883298992132
